"RNC","word","lemma","upos"
"Q321009846-1","connector","connector","NOUN"
"Q321009846-1","bundle","bundle","NOUN"
"Q321009846-1","j511","j511","NUM"
"Q321009846-1","segregation","segregation","NOUN"
"Q321009846-1","codes","code","NOUN"
"Q321009846-1","discrepant","discrepant","NOUN"
"Q321009846-1","clamp","clamp","NOUN"
"Q321009846-1","rbb7009","rbb7009","NUM"
"Q321009846-1","ms21919wde10","ms21919wde10","NUM"
"Q321009846-1","ms21919wde8","ms21919wde8","NUM"
"Q321009846-1","rbb7084","rbb7084","NOUN"
"Q321009846-1","rbb7035","rbb7035","NOUN"
"Q321009846-1","ms21919wde9","ms21919wde9","NUM"
"Q321009846-1","ms21919wde7","ms21919wde7","NUM"
"Q321009846-1","quality","quality","NOUN"
"Q321009846-1","notes","note","NOUN"
"Q321009846-1","conduit","conduit","NOUN"
"Q321009846-1","installed","install","VERB"
"Q321009846-1","rbb7084","rbb7084","NUM"
"Q321009846-1","data","data","NOUN"
"Q321009846-1","sheet","sheet","NOUN"
"Q321009846-1","0.625","0.625","NUM"
"Q321009846-1","diameter","diameter","NOUN"
"Q321009846-1","0.500","0.500","NUM"
"Q321009846-1","rbb7035","rbb7035","NUM"
"Q321009846-1","ms21919wde7","ms21919wde7","NOUN"
"Q321009846-1","0.438","0.438","NUM"
"Q321009879-1","reference","reference","NOUN"
"Q321009879-1","70096","70096","NUM"
"Q321009879-1","q321005151","q321005151","NUM"
"Q321009879-1","70097","70097","NUM"
"Q321009879-1","q321005155","q321005155","NUM"
"Q321009879-1","70098","70098","NUM"
"Q321009879-1","q321005156","q321005156","NUM"
"Q321009879-1","70099","70099","NUM"
"Q321009879-1","q321006285","q321006285","NUM"
"Q321009879-1","70100","70100","NUM"
"Q321009879-1","q321006361","q321006361","NUM"
"Q321009879-1","70101","70101","NUM"
"Q321009879-1","q321006917","q321006917","NUM"
"Q321009879-1","70102","70102","NUM"
"Q321009879-1","q321007293","q321007293","NUM"
"Q321009879-1","70103","70103","NUM"
"Q321009879-1","q321007986","q321007986","NUM"
"Q321009879-1","70104","70104","NUM"
"Q321009879-1","q321008392","q321008392","NUM"
"Q321009879-1","70105","70105","NUM"
"Q321009879-1","q321009060","q321009060","NUM"
"Q321009879-1","70106","70106","NUM"
"Q321009879-1","q321009417","q321009417","NUM"
"Q321009879-1","1050","1050","NUM"
"Q321009879-1","1080","1080","NUM"
"Q321009879-1","canted","cant","VERB"
"Q321009879-1","frame","frame","NOUN"
"Q321009879-1","clamps","clamp","NOUN"
"Q321009879-1","harness","harness","NOUN"
"Q321009879-1","g09171071","g09171071","NUM"
"Q321009879-1","fiber","fiber","NOUN"
"Q321009879-1","glass","glass","NOUN"
"Q321009879-1","tape","tape","NOUN"
"Q321009879-1","saddle","saddle","NOUN"
"Q321009879-1","condition","condition","NOUN"
"Q321009879-1","meet","meet","VERB"
"Q321009879-1","baps","bap","NOUN"
"Q321009879-1","allowed","allow","VERB"
"Q321009879-1","b0305064","b0305064","NUM"
"Q321009879-1","clamp","clamp","NOUN"
"Q321009879-2","reference","reference","NOUN"
"Q321009879-2","70096","70096","NUM"
"Q321009879-2","q321005151","q321005151","NUM"
"Q321009879-2","70097","70097","NUM"
"Q321009879-2","q321005155","q321005155","NUM"
"Q321009879-2","70098","70098","NUM"
"Q321009879-2","q321005156","q321005156","NUM"
"Q321009879-2","q321006285","q321006285","NUM"
"Q321009879-2","70100","70100","NUM"
"Q321009879-2","q321006361","q321006361","NUM"
"Q321009879-2","70101","70101","NUM"
"Q321009879-2","q321006917","q321006917","NUM"
"Q321009879-2","70102","70102","NUM"
"Q321009879-2","q321007293","q321007293","NUM"
"Q321009879-2","70103","70103","NUM"
"Q321009879-2","q321007986","q321007986","NUM"
"Q321009879-2","70104","70104","NUM"
"Q321009879-2","q321008392","q321008392","NUM"
"Q321009879-2","70105","70105","NUM"
"Q321009879-2","q321009060","q321009060","NUM"
"Q321009879-2","70106","70106","NUM"
"Q321009879-2","q321009417","q321009417","NUM"
"Q321009879-2","stgr","stgr","NOUN"
"Q321009879-2","saddle","saddle","NOUN"
"Q321009879-2","clamps","clamp","NOUN"
"Q321009879-2","fiber","fiber","NOUN"
"Q321009879-2","glass","glass","NOUN"
"Q321009879-2","tape","tape","NOUN"
"Q321009879-2","condition","condition","NOUN"
"Q321009879-2","meet","meet","VERB"
"Q321009879-2","baps","bap","NOUN"
"Q321009879-2","maximum","maximum","NOUN"
"Q321009879-2","allowed","allow","VERB"
"Q321009879-2","clamp","clamp","NOUN"
