"RNC","word","lemma","upos"
"Q321009013-2","bolt","bolt","NOUN"
"Q321009013-2","flushness","flushness","NOUN"
"Q321009013-2","tolerances","tolerance","NOUN"
"Q321009013-2","depth","depth","NOUN"
"Q321009013-2","tolerance","tolerance","NOUN"
"Q321009013-2","g00606301","g00606301","NUM"
"Q321009013-2","condition","condition","NOUN"
"Q321009013-2","dimention","dimention","NOUN"
"Q321009013-2","expressed","express","VERB"
"Q321009013-2","inches","inch","NOUN"
"Q321009013-2","holes","hole","NOUN"
"Q321009013-2","requirements","requirement","NOUN"
"Q321009013-3","refer","refer","VERB"
"Q321009013-3","q320018053","q320018053","NOUN"
"Q321009013-3","discrepancy","discrepancy","NOUN"
"Q321009013-3","panel","panel","NOUN"
"Q321009013-3","assy","assy","NOUN"
"Q321009013-3","pylon","pylon","NOUN"
"Q321009013-3","detail","detail","NOUN"
"Q321009013-3","g05450504","g05450504","NUM"
"Q321009013-3","bolt","bolt","NOUN"
"Q321009013-3","flushness","flushness","NOUN"
"Q321009013-3","tolerances","tolerance","NOUN"
"Q321009013-3","depth","depth","NOUN"
"Q321009013-3","tolerance","tolerance","NOUN"
"Q321009013-3","g00606301","g00606301","NUM"
"Q321009013-3","condition","condition","NOUN"
"Q321009013-3","dimention","dimention","NOUN"
"Q321009013-3","expressed","express","VERB"
"Q321009013-3","inches","inch","NOUN"
"Q321009013-3","holes","hole","NOUN"
"Q321009013-3","requirements","requirement","NOUN"
"Q321009013-3","note","note","NOUN"
"Q321009013-3","nieo","nieo","VERB"
"Q321009013-3","atachemnts","atachemnt","NOUN"
"Q321009013-3","bolts","bolt","NOUN"
"Q321009013-3","location","location","NOUN"
"Q321009013-3","measures","measure","NOUN"
"Q321009016-1","btwn","between","NOUN"
"Q321009016-1","1048","1048","NUM"
"Q321009016-1","1099","1099","NUM"
"Q321009016-1","reference","reference","NOUN"
"Q321009016-1","q320020575","q320020575","NUM"
"Q321009016-1","bolt","bolt","NOUN"
"Q321009016-1","flushness","flushness","NOUN"
"Q321009016-1","tolerances","tolerance","NOUN"
"Q321009016-1","depth","depth","NOUN"
"Q321009016-1","tolerance","tolerance","NOUN"
"Q321009016-1","g00606301","g00606301","NUM"
"Q321009016-1","reference","reference","VERB"
"Q321009016-1","skin","skin","NOUN"
"Q321009016-1","pylon","pylon","NOUN"
"Q321009016-1","g05450508","g05450508","NUM"
"Q321009016-1","screws","screw","NOUN"
"Q321009016-1","g05450509","g05450509","NUM"
"Q321009016-1","panel","panel","NOUN"
"Q321009016-1","g05450642","g05450642","NUM"
"Q321009016-1","condition","condition","NOUN"
"Q321009016-1","dimension","dimension","NOUN"
"Q321009016-1","expressed","express","VERB"
"Q321009016-1","inches","inch","NOUN"
"Q321009016-1","holes","hole","NOUN"
"Q321009016-1","requirements","requirement","NOUN"
"Q321009016-1","refer","refer","VERB"
"Q321009016-1","atachemnts","atachemnt","NOUN"
"Q321009016-1","bolts","bolt","NOUN"
"Q321009016-1","location","location","NOUN"
"Q321009016-1","measures","measure","NOUN"
"Q321009018-1","design","design","NOUN"
"Q321009018-1","btwn","between","NOUN"
"Q321009018-1","1048","1048","NUM"
"Q321009018-1","1099","1099","NUM"
"Q321009018-1","bolt","bolt","NOUN"
"Q321009018-1","flushness","flushness","NOUN"
"Q321009018-1","tolerances","tolerance","NOUN"
"Q321009018-1","depth","depth","NOUN"
"Q321009018-1","tolerance","tolerance","NOUN"
"Q321009018-1","g00606301","g00606301","NUM"
"Q321009018-1","reference","reference","VERB"
"Q321009018-1","skin","skin","NOUN"
"Q321009018-1","pylon","pylon","NOUN"
"Q321009018-1","g05450508","g05450508","NUM"
"Q321009018-1","screws","screw","NOUN"
"Q321009018-1","g05450509","g05450509","NUM"
"Q321009018-1","panel","panel","NOUN"
"Q321009018-1","g05450642","g05450642","NUM"
"Q321009018-1","condition","condition","NOUN"
"Q321009018-1","dimension","dimension","NOUN"
"Q321009018-1","expressed","express","VERB"
"Q321009018-1","inches","inch","NOUN"
"Q321009018-1","holes","hole","NOUN"
"Q321009018-1","requirements","requirement","NOUN"
"Q321009018-1","refer","refer","VERB"
"Q321009018-1","atachments","atachment","NOUN"
"Q321009018-1","bolts","bolt","NOUN"
"Q321009018-1","location","location","NOUN"
"Q321009018-1","measures","measure","NOUN"
"Q321009087-1","design","design","VERB"
"Q321009087-1","ncrs","ncr","NOUN"
"Q321009087-1","q321008423","q321008423","NUM"
"Q321009087-1","discrepancy","discrepancy","NOUN"
"Q321009087-1","location","location","NOUN"
"Q321009087-1","closed","close","VERB"
"Q321009087-1","size","size","NOUN"
"Q321009087-1","item","item","NOUN"
"Q321009087-1","install","install","NOUN"
"Q321009087-1","g02490210","g02490210","NUM"
"Q321009087-1","installed","install","VERB"
"Q321009087-1","baps","bap","NOUN"
"Q321009087-1","section","section","NOUN"
"Q321009087-1","clamps","clamp","NOUN"
"Q321009087-1","clamp","clamp","NOUN"
"Q321009087-1","g02490110","g02490110","NUM"
"Q321009087-1","notes","note","NOUN"
"Q321009087-1","evaluate","evaluate","NOUN"
"Q321009087-1","diam","diam","NOUN"
"Q321009087-1","bundle","bundle","NOUN"
"Q321009087-1","accomplished","accomplish","VERB"
"Q321009087-1","applied","apply","VERB"
"Q321009087-1","attachs","attach","NOUN"
"Q321009197-1","1072","1072","NUM"
"Q321009197-1","1088","1088","NUM"
"Q321009197-1","stgr","stgr","NOUN"
"Q321009197-1","pylon","pylon","NOUN"
"Q321009197-1","clearance","clearance","NOUN"
"Q321009197-1","angle","angle","NOUN"
"Q321009197-1","drag","drag","NOUN"
"Q321009197-1","fixed","fix","VERB"
"Q321009197-1","g05450611","g05450611","NUM"
"Q321009197-1","doubler","doubler","NOUN"
"Q321009197-1","panel","panel","NOUN"
"Q321009197-1","barrel","barrel","NOUN"
"Q321009197-1","g05363574","g05363574","NUM"
"Q321009197-1","length","length","NOUN"
"Q321009197-1","catia","catia","NOUN"
"Q321009197-1","model","model","NOUN"
"Q321009197-1","details","detail","NOUN"
"Q321009233-1","1031","1031","NUM"
"Q321009233-1","hole","hole","NOUN"
"Q321009233-1","condition","condition","NOUN"
"Q321009233-1","angle","angle","NOUN"
"Q321009233-1","drag","drag","NOUN"
"Q321009233-1","pylon","pylon","NOUN"
"Q321009233-1","g05450606","g05450606","NUM"
"Q321009233-1","holes","hole","NOUN"
"Q321009233-1","skin","skin","NOUN"
"Q321009233-1","panel","panel","NOUN"
"Q321009233-1","barrel","barrel","NOUN"
"Q321009233-1","g05363430","g05363430","NUM"
"Q321009233-1","doubler","doubler","NOUN"
"Q321009233-1","g05363451","g05363451","NUM"
"Q321009233-1","clean","clean","VERB"
"Q321009233-1","0.186","0.186","NUM"
"Q321009233-1","0.420","0.420","NUM"
"Q321009233-1","0.440","0.440","NUM"
"Q321009233-1","0.178","0.178","NUM"
"Q321009233-1","0.325","0.325","NUM"
"Q321009233-1","0.370","0.370","NUM"
"Q321009233-1","0.360","0.360","NUM"
"Q321009233-1","0.193","0.193","NUM"
"Q321009233-1","0.320","0.320","NUM"
"Q321009233-1","0.380","0.380","NUM"
"Q321009233-1","edge","edge","NOUN"
"Q321009233-1","distance","distance","NOUN"
"Q321009233-1","center","center","NOUN"
"Q321009233-1","pitch","pitch","NOUN"
"Q321009233-1","0.700","0.700","NUM"
"Q321009233-1","attachtment","attachtment","NOUN"
"Q321009318-1","tray","tray","NOUN"
"Q321009318-1","assy","assy","NOUN"
"Q321009318-1","fidex","fidex","NUM"
"Q321009318-1","engine","engine","NOUN"
"Q321009318-1","fuse","fuse","NOUN"
"Q321009318-1","g05372651","g05372651","NUM"
"Q321009318-1","btwn","between","VERB"
"Q321009318-1","1031","1031","NUM"
"Q321009318-1","1070","1070","NUM"
"Q321009318-1","stgr","stgr","NOUN"
"Q321009318-1","holes","hole","NOUN"
"Q321009318-1","size","size","NOUN"
"Q321009318-1","stringer","stringer","NOUN"
"Q321009318-1","barrel","barrel","NOUN"
"Q321009318-1","condition","condition","NOUN"
"Q321009318-1","0.185","0.185","NUM"
"Q321009318-1","pitch","pitch","NOUN"
"Q321009318-1","0.800","0.800","NUM"
"Q321009318-1","0.380","0.380","NUM"
"Q321009318-1","0.159","0.159","NUM"
"Q321009318-1","refer","refer","VERB"
"Q321009318-1","q321004748","q321004748","NUM"
"Q321009318-1","q321008925","q321008925","NUM"
"Q321009318-1","attachs","attach","NOUN"
"Q321009318-1","detail","detail","NOUN"
"Q321009327-2","exist","exist","VERB"
"Q321009327-2","elongated","elongate","VERB"
"Q321009327-2","hole","hole","NOUN"
"Q321009327-2","strg","strg","VERB"
"Q321009327-2","affected","affect","VERB"
"Q321009327-2","g05450490","g05450490","NUM"
"Q321009327-2","angle","angle","NOUN"
"Q321009327-2","pylon","pylon","NOUN"
"Q321009327-2","0.350","0.350","NUM"
"Q321009327-2","g05361869","g05361869","NUM"
"Q321009327-2","doubler","doubler","NOUN"
"Q321009327-2","fuse","fuse","NOUN"
"Q321009327-2","issue","issue","NOUN"
"Q321009327-2","g05362701","g05362701","NUM"
"Q321009327-2","skin","skin","NOUN"
"Q321009327-2","panel","panel","NOUN"
"Q321009327-2","g05362370","g05362370","NUM"
"Q321009327-2","frame","frame","NOUN"
"Q321009327-2","fs999.00","fs999.00","NUM"
"Q321009327-2","0.340","0.340","NUM"
"Q321009327-2","0.160","0.160","NUM"
"Q321009327-2","0.205","0.205","NUM"
"Q321009327-2","0.181","0.181","NUM"
"Q321009327-2","0.173","0.173","NUM"
"Q321009327-2","b0205016ad5","b0205016ad5","NUM"
"Q321009327-2","pitch","pitch","NOUN"
"Q321009327-2","0.750","0.750","NUM"
"Q321009327-3","exist","exist","VERB"
"Q321009327-3","hole","hole","NOUN"
"Q321009327-3","strg","strg","VERB"
"Q321009327-3","affected","affect","VERB"
"Q321009327-3","g05450606","g05450606","NUM"
"Q321009327-3","angle","angle","NOUN"
"Q321009327-3","drag","drag","NOUN"
"Q321009327-3","pylon","pylon","NOUN"
"Q321009327-3","0.350","0.350","NUM"
"Q321009327-3","g05362701","g05362701","NUM"
"Q321009327-3","skin","skin","NOUN"
"Q321009327-3","panel","panel","NOUN"
"Q321009327-3","fuse","fuse","NOUN"
"Q321009327-3","issue","issue","NOUN"
"Q321009327-3","g05362370","g05362370","NUM"
"Q321009327-3","frame","frame","NOUN"
"Q321009327-3","fs999.00","fs999.00","NUM"
"Q321009327-3","0.370","0.370","NUM"
"Q321009327-3","0.098","0.098","NUM"
"Q321009327-3","0.170","0.170","NUM"
"Q321009327-3","b0206002ag5","b0206002ag5","NUM"
"Q321009327-3","pitch","pitch","NOUN"
"Q321009327-3","0.900","0.900","NUM"
"Q321009329-1","drilling","dril","NOUN"
"Q321009329-1","operation","operation","NOUN"
"Q321009329-1","hole","hole","NOUN"
"Q321009329-1","assy","assy","NOUN"
"Q321009329-1","location","location","NOUN"
"Q321009329-1","1016","1016","NUM"
"Q321009329-1","stringer","stringer","NOUN"
"Q321009329-1","affected","affect","VERB"
"Q321009329-1","g05450605","g05450605","NUM"
"Q321009329-1","angle","angle","NOUN"
"Q321009329-1","drag","drag","NOUN"
"Q321009329-1","pylon","pylon","NOUN"
"Q321009329-1","panel","panel","NOUN"
"Q321009329-1","barrel","barrel","NOUN"
"Q321009329-1","fuse","fuse","NOUN"
"Q321009329-1","g05363536","g05363536","NOUN"
"Q321009329-1","skin","skin","NOUN"
"Q321009329-1","condition","condition","NOUN"
"Q321009329-1","double","double","NOUN"
"Q321009329-1","diameter","diameter","NOUN"
"Q321009329-1","pitch","pitch","NOUN"
"Q321009329-1","notes","note","NOUN"
"Q321009329-1","detail","detail","NOUN"
"Q321009333-1","elongated","elongate","VERB"
"Q321009333-1","hole","hole","NOUN"
"Q321009333-1","drag","drag","NOUN"
"Q321009333-1","angle","angle","NOUN"
"Q321009333-1","location","location","NOUN"
"Q321009333-1","999.00","999.00","NUM"
"Q321009333-1","affected","affect","VERB"
"Q321009333-1","skin","skin","NOUN"
"Q321009333-1","pylon","pylon","NOUN"
"Q321009333-1","g05450502","g05450502","NUM"
"Q321009333-1","g05450606","g05450606","NUM"
"Q321009333-1","g05450521","g05450521","NUM"
"Q321009333-1","condition","condition","NOUN"
"Q321009333-1","diameter","diameter","NOUN"
"Q321009333-1","clean","clean","VERB"
"Q321009333-1","pitch","pitch","NOUN"
"Q321009333-1","distance","distance","NOUN"
"Q321009333-1","notes","note","NOUN"
"Q321009333-1","detail","detail","NOUN"
"Q321009337-1","hole","hole","NOUN"
"Q321009337-1","drilling","drilling","NOUN"
"Q321009337-1","operation","operation","NOUN"
"Q321009337-1","location","location","NOUN"
"Q321009337-1","strg","strg","NOUN"
"Q321009337-1","pylon","pylon","NOUN"
"Q321009337-1","affected","affect","VERB"
"Q321009337-1","g05450490","g05450490","NUM"
"Q321009337-1","angle","angle","NOUN"
"Q321009337-1","b0205016ad5","b0205016ad5","NUM"
"Q321009337-1","condition","condition","NOUN"
"Q321009337-1","pitch","pitch","NOUN"
"Q321009337-1","distance","distance","NOUN"
"Q321009337-1","g05450490","g05450490","NOUN"
"Q321009337-1","note","note","NOUN"
"Q321009337-1","hole","heal","NOUN"
"Q321009327-4","1016","1016","NUM"
"Q321009327-4","skin","skin","NOUN"
"Q321009327-4","hole","hole","NOUN"
"Q321009327-4","g05450503","g05450503","NUM"
"Q321009327-4","clean","clean","VERB"
"Q321009327-4","0.175","0.175","NUM"
"Q321009327-4","pylon","pylon","NOUN"
"Q321009327-4","g05450680","g05450680","NUM"
"Q321009327-4","0.380","0.380","NUM"
"Q321009327-4","pitch","pitch","NOUN"
"Q321009327-4","1.050","1.050","NUM"
"Q321009372-1","design","design","NOUN"
"Q321009372-1","btwn","between","NOUN"
"Q321009372-1","1048","1048","NUM"
"Q321009372-1","1099","1099","NUM"
"Q321009372-1","bolt","bolt","NOUN"
"Q321009372-1","flushness","flushness","NOUN"
"Q321009372-1","tolerances","tolerance","NOUN"
"Q321009372-1","depth","depth","NOUN"
"Q321009372-1","tolerance","tolerance","NOUN"
"Q321009372-1","g00606301","g00606301","NUM"
"Q321009372-1","reference","reference","VERB"
"Q321009372-1","skin","skin","NOUN"
"Q321009372-1","pylon","pylon","NOUN"
"Q321009372-1","g05450508","g05450508","NUM"
"Q321009372-1","screws","screw","NOUN"
"Q321009372-1","g05450509","g05450509","NUM"
"Q321009372-1","panel","panel","NOUN"
"Q321009372-1","g05450642","g05450642","NUM"
"Q321009372-1","condition","condition","NOUN"
"Q321009372-1","dimension","dimension","NOUN"
"Q321009372-1","expressed","express","VERB"
"Q321009372-1","inches","inch","NOUN"
"Q321009372-1","holes","hole","NOUN"
"Q321009372-1","requirements","requirement","NOUN"
"Q321009372-1","refer","refer","VERB"
"Q321009372-1","atachments","atachment","NOUN"
"Q321009372-1","bolts","bolt","NOUN"
"Q321009372-1","location","location","NOUN"
"Q321009372-1","measures","measure","NOUN"
"Q321009377-2","refer","refer","VERB"
"Q321009377-2","q320018053","q320018053","NOUN"
"Q321009377-2","discrepancy","discrepancy","NOUN"
"Q321009377-2","panel","panel","NOUN"
"Q321009377-2","assy","assy","NOUN"
"Q321009377-2","pylon","pylon","NOUN"
"Q321009377-2","g05450058","g05450058","NUM"
"Q321009377-2","detail","detail","NOUN"
"Q321009377-2","g05450510","g05450510","NUM"
"Q321009377-2","bolt","bolt","NOUN"
"Q321009377-2","flushness","flushness","NOUN"
"Q321009377-2","tolerances","tolerance","NOUN"
"Q321009377-2","depth","depth","NOUN"
"Q321009377-2","tolerance","tolerance","NOUN"
"Q321009377-2","g00606301","g00606301","NUM"
"Q321009377-2","condition","condition","NOUN"
"Q321009377-2","dimention","dimention","NOUN"
"Q321009377-2","expressed","express","VERB"
"Q321009377-2","inches","inch","NOUN"
"Q321009377-2","holes","hole","NOUN"
"Q321009377-2","requirements","requirement","NOUN"
"Q321009377-3","refer","refer","VERB"
"Q321009377-3","q320018053","q320018053","NOUN"
"Q321009377-3","discrepancy","discrepancy","NOUN"
"Q321009377-3","panel","panel","NOUN"
"Q321009377-3","assy","assy","NOUN"
"Q321009377-3","pylon","pylon","NOUN"
"Q321009377-3","g05450054","g05450054","NUM"
"Q321009377-3","detail","detail","NOUN"
"Q321009377-3","g05450504","g05450504","NUM"
"Q321009377-3","bolt","bolt","NOUN"
"Q321009377-3","flushness","flushness","NOUN"
"Q321009377-3","tolerances","tolerance","NOUN"
"Q321009377-3","depth","depth","NOUN"
"Q321009377-3","tolerance","tolerance","NOUN"
"Q321009377-3","g00606301","g00606301","NUM"
"Q321009377-3","condition","condition","NOUN"
"Q321009377-3","dimention","dimention","NOUN"
"Q321009377-3","expressed","express","VERB"
"Q321009377-3","inches","inch","NOUN"
"Q321009377-3","holes","hole","NOUN"
"Q321009377-3","requirements","requirement","NOUN"
"Q321009377-3","note","note","NOUN"
"Q321009377-3","nieo","nieo","VERB"
"Q321009377-3","atachemnts","atachemnt","NOUN"
"Q321009377-3","bolts","bolt","NOUN"
"Q321009377-3","location","location","NOUN"
"Q321009377-3","measures","measure","NOUN"
"Q321009377-4","refer","refer","VERB"
"Q321009377-4","q320018053","q320018053","NOUN"
"Q321009377-4","discrepancy","discrepancy","NOUN"
"Q321009377-4","990.24","990.24","NUM"
"Q321009377-4","1048.00","1048.00","NUM"
"Q321009377-4","panel","panel","NOUN"
"Q321009377-4","assy","assy","NOUN"
"Q321009377-4","pylon","pylon","NOUN"
"Q321009377-4","g05450055","g05450055","NUM"
"Q321009377-4","detail","detail","NOUN"
"Q321009377-4","g05450505","g05450505","NUM"
"Q321009377-4","bolt","bolt","NOUN"
"Q321009377-4","flushness","flushness","NOUN"
"Q321009377-4","tolerances","tolerance","NOUN"
"Q321009377-4","depth","depth","NOUN"
"Q321009377-4","tolerance","tolerance","NOUN"
"Q321009377-4","g00606301","g00606301","NUM"
"Q321009377-4","condition","condition","NOUN"
"Q321009377-4","dimention","dimention","NOUN"
"Q321009377-4","expressed","express","VERB"
"Q321009377-4","inches","inch","NOUN"
"Q321009377-4","holes","hole","NOUN"
"Q321009377-4","requirements","requirement","NOUN"
"Q321009377-4","note","note","NOUN"
"Q321009377-4","nieo","nieo","VERB"
"Q321009377-4","atachemnts","atachemnt","NOUN"
"Q321009377-4","bolts","bolt","NOUN"
"Q321009377-4","location","location","NOUN"
"Q321009377-4","measures","measure","NOUN"
"Q321009383-1","q321009197","q321009197","NUM"
"Q321009383-1","1072","1072","NUM"
"Q321009383-1","1088","1088","NUM"
"Q321009383-1","stgr","stgr","NOUN"
"Q321009383-1","pylon","pylon","NOUN"
"Q321009383-1","exist","exist","VERB"
"Q321009383-1","clearance","clearance","NOUN"
"Q321009383-1","angle","angle","NOUN"
"Q321009383-1","drag","drag","NOUN"
"Q321009383-1","fixed","fix","VERB"
"Q321009383-1","g05450611","g05450611","NUM"
"Q321009383-1","doubler","doubler","NOUN"
"Q321009383-1","panel","panel","NOUN"
"Q321009383-1","barrel","barrel","NOUN"
"Q321009383-1","g05363574","g05363574","NUM"
"Q321009383-1","0.006","0.006","NUM"
"Q321009383-1","length","length","NOUN"
"Q321009383-1","0.700","0.700","NUM"
"Q321009383-1","0.350","0.350","NUM"
"Q321009383-1","catia","catia","NOUN"
"Q321009383-1","model","model","NOUN"
"Q321009383-1","details","detail","NOUN"
"Q321009386-1","refer","refer","VERB"
"Q321009386-1","g05450053","g05450053","NUM"
"Q321009386-1","assy","assy","NOUN"
"Q321009386-1","center","center","NOUN"
"Q321009386-1","pylon","pylon","NOUN"
"Q321009386-1","exist","exist","VERB"
"Q321009386-1","mismatch","mismatch","NOUN"
"Q321009386-1","condition","condition","NOUN"
"Q321009386-1","b0205016ad5","b0205016ad5","NUM"
"Q321009386-1","angle","angle","NOUN"
"Q321009386-1","0.128","0.128","NUM"
"Q321009386-1","0.350","0.350","NUM"
"Q321009386-1","0.030","0.030","NUM"
"Q321009386-1","clean","clean","VERB"
"Q321009386-1","0.198","0.198","NUM"
"Q321009386-1","pitch","pitch","NOUN"
"Q321009386-1","0.790","0.790","NUM"
"Q321009386-1","0.098","0.098","NUM"
"Q321009386-1","attachement","attachement","NOUN"
"Q321009411-2","performed","perform","VERB"
"Q321009411-2","shooting","shooting","NOUN"
"Q321009411-2","characteristics","characteristic","NOUN"
"Q321009411-2","station","station","NOUN"
"Q321009411-2","agx997","agx997","NOUN"
"Q321009411-2","assy","assy","NOUN"
"Q321009411-2","fuselage","fuselage","NOUN"
"Q321009411-2","g05360000","g05360000","NOUN"
"Q321009411-2","measurements","measurement","NOUN"
"Q321009411-2","tolerances","tolerance","NOUN"
"Q321009411-2","follow","follow","NOUN"
"Q321009411-2","g00653060","g00653060","NUM"
"Q321009411-2","butt","butt","NOUN"
"Q321009411-2","strap","strap","NOUN"
"Q321009411-2","info","info","NOUN"
"Q321009411-2","coordinates","coordinate","NOUN"
"Q321009411-2","measured","measure","VERB"
"Q321009411-2","desviation","desviation","NOUN"
"Q321009411-2","offset","offset","NOUN"
"Q321009411-2","marked","mark","VERB"
"Q321009411-2","values","value","NOUN"
"Q321009411-2","tolerance","tolerance","NOUN"
"Q321009411-3","performed","perform","VERB"
"Q321009411-3","shooting","shooting","NOUN"
"Q321009411-3","characteristics","characteristic","NOUN"
"Q321009411-3","station","station","NOUN"
"Q321009411-3","agx997","agx997","NOUN"
"Q321009411-3","assy","assy","NOUN"
"Q321009411-3","fuselage","fuselage","NOUN"
"Q321009411-3","g05360000","g05360000","NOUN"
"Q321009411-3","measurements","measurement","NOUN"
"Q321009411-3","tolerances","tolerance","NOUN"
"Q321009411-3","follow","follow","NOUN"
"Q321009411-3","g00653060","g00653060","NUM"
"Q321009411-3","kc01","kc01","NUM"
"Q321009411-3","fuse","fuse","NOUN"
"Q321009411-3","skin","skin","NOUN"
"Q321009411-3","info","info","NOUN"
"Q321009411-3","coordinates","coordinate","NOUN"
"Q321009411-3","measured","measure","VERB"
"Q321009411-3","desviation","desviation","NOUN"
"Q321009411-3","offset","offset","NOUN"
"Q321009411-3","marked","mark","VERB"
"Q321009411-3","values","value","NOUN"
"Q321009411-3","tolerance","tolerance","NOUN"
"Q321009411-4","performed","perform","VERB"
"Q321009411-4","shooting","shooting","NOUN"
"Q321009411-4","characteristics","characteristic","NOUN"
"Q321009411-4","station","station","NOUN"
"Q321009411-4","agx997","agx997","NOUN"
"Q321009411-4","structure","structure","NOUN"
"Q321009411-4","fuselage","fuselage","NOUN"
"Q321009411-4","g05360000","g05360000","NOUN"
"Q321009411-4","measurements","measurement","NOUN"
"Q321009411-4","tolerance","tolerance","NOUN"
"Q321009411-4","g00606104","g00606104","NUM"
"Q321009411-4","info","info","NOUN"
"Q321009411-4","coordinates","coordinate","NOUN"
"Q321009411-4","measured","measure","VERB"
"Q321009411-4","deviation","deviation","NOUN"
"Q321009411-4","offset","offset","NOUN"
"Q321009411-4","marked","mark","VERB"
"Q321009411-4","values","value","NOUN"
"Q321009411-4","note","note","NOUN"
"Q321009411-4","leading","lead","VERB"
"Q321009411-4","edge","edge","NOUN"
"Q321009411-4","installed","install","VERB"
"Q321009411-4","time","time","NOUN"
"Q321009411-5","performed","perform","VERB"
"Q321009411-5","shooting","shooting","NOUN"
"Q321009411-5","characteristics","characteristic","NOUN"
"Q321009411-5","station","station","NOUN"
"Q321009411-5","agx997","agx997","NOUN"
"Q321009411-5","structure","structure","NOUN"
"Q321009411-5","fuselage","fuselage","NOUN"
"Q321009411-5","g05360000","g05360000","NOUN"
"Q321009411-5","measurements","measurement","NOUN"
"Q321009411-5","tolerance","tolerance","NOUN"
"Q321009411-5","g00606104","g00606104","NUM"
"Q321009411-5","hstab","hstab","NOUN"
"Q321009411-5","pivot","pivot","NOUN"
"Q321009411-5","fittings","fitting","NOUN"
"Q321009411-5","fitting","fitte","VERB"
"Q321009411-5","info","info","NOUN"
"Q321009411-5","coordinates","coordinate","NOUN"
"Q321009411-5","measured","measure","VERB"
"Q321009411-5","deviation","deviation","NOUN"
"Q321009411-5","offset","offset","NOUN"
"Q321009411-5","distance","distance","NOUN"
"Q321009411-5","fitings","fiting","NOUN"
"Q321009411-5","nominal","nominal","NOUN"
"Q321009411-5","13.073","13.073","NUM"
"Q321009411-5","measured","measure","NOUN"
"Q321009411-5","13.070","13.070","NUM"
"Q321009411-5","marked","mark","VERB"
"Q321009411-5","values","value","NOUN"
"Q321009415-1","performed","perform","VERB"
"Q321009415-1","shooting","shooting","NOUN"
"Q321009415-1","characteristics","characteristic","NOUN"
"Q321009415-1","station","station","NOUN"
"Q321009415-1","agx997","agx997","NOUN"
"Q321009415-1","structure","structure","NOUN"
"Q321009415-1","fuselage","fuselage","NOUN"
"Q321009415-1","g05360000","g05360000","NOUN"
"Q321009415-1","meassurements","meassurement","NOUN"
"Q321009415-1","tolerance","tolerance","NOUN"
"Q321009415-1","g00653060","g00653060","NUM"
"Q321009415-1","stringer","stringer","NOUN"
"Q321009415-1","positions","position","NOUN"
"Q321009415-1","sect","sect","NOUN"
"Q321009415-1","radial","radial","NOUN"
"Q321009415-1","root","root","NOUN"
"Q321009415-1","info","info","NOUN"
"Q321009415-1","coordinates","coordinate","NOUN"
"Q321009415-1","measured","measure","VERB"
"Q321009415-1","deviation","deviation","NOUN"
"Q321009415-1","offset","offset","NOUN"
"Q321009415-1","marked","mark","VERB"
"Q321009415-1","values","value","NOUN"
"Q321009453-1","reference","reference","NOUN"
"Q321009453-1","q32002754","q32002754","NUM"
"Q321009453-1","raised","raise","VERB"
"Q321009453-1","query","query","NOUN"
"Q321009453-1","3556","3556","NUM"
"Q321009453-1","require","require","VERB"
"Q321009453-1","change","change","NOUN"
"Q321009453-1","issue","issue","NOUN"
"Q321009453-1","extension","extension","NOUN"
"Q321009453-1","required","require","VERB"
"Q321009453-1","cover","cover","VERB"
"Q321009453-1","70108","70108","NUM"
"Q321009453-1","70121","70121","NUM"
"Q321009453-1","request","request","NOUN"
"Q321009453-1","based","base","VERB"
"Q321009453-1","qapi","qapi","NOUN"
"Q321009453-1","location","location","NOUN"
"Q321009453-1","panel","panel","NOUN"
"Q321009453-1","instl","instl","NOUN"
"Q321009453-1","firewall","firewall","NOUN"
"Q321009453-1","1053","1053","NUM"
"Q321009453-1","g05397211","g05397211","NUM"
"Q321009453-1","g05397210","g05397210","NUM"
"Q321009453-1","install","install","VERB"
"Q321009453-1","fastener","fastener","NOUN"
"Q321009453-1","access","access","NOUN"
"Q321009453-1","production","production","NOUN"
"Q321009453-1","rivet","rivet","NOUN"
"Q321009453-1","protg","protg","VERB"
"Q321009453-1","mentioned","mention","VERB"
"Q321009453-1","note","note","NOUN"
"Q321009453-1","drawing","draw","NOUN"
"Q321009453-1","g05391107","g05391107","NUM"
"Q321009453-1","beam","beam","NOUN"
"Q321009453-1","firewall","firewall","VERB"
"Q321009453-1","g05391109","g05391109","NUM"
"Q321009453-1","g05391101","g05391101","NUM"
"Q321009453-1","surround","surround","NOUN"
"Q321009453-1","angle","angle","NOUN"
"Q321009462-1","1048","1048","NUM"
"Q321009462-1","1060","1060","NUM"
"Q321009462-1","str11","str11","NUM"
"Q321009462-1","hole","hole","NOUN"
"Q321009462-1","condition","condition","NOUN"
"Q321009462-1","g05363449","g05363449","NUM"
"Q321009462-1","doubler","doubler","NOUN"
"Q321009462-1","panel","panel","NOUN"
"Q321009462-1","b0205016ad5","b0205016ad5","NUM"
"Q321009462-1","0.200","0.200","NUM"
"Q321009462-1","pitch","pitch","NOUN"
"Q321009462-1","g05450472","g05450472","NUM"
"Q321009462-1","clip","clip","VERB"
"Q321009462-1","pylon","pylon","NOUN"
"Q321009462-1","1.300","1.300","NUM"
"Q321009462-1","g05363449","g05363449","NOUN"
"Q321009462-1","barrel","barrel","NOUN"
"Q321009462-1","0.250","0.250","NUM"
